Timestamp,Domain,Keyword,TLD,Risk_Score,Country,Lat,Lon
2026-07-09 20:19:59,fake-secure-secure.io,secure,.io,72,XX,36.98140193902282,-69.35523593243882
2026-07-09 20:20:31,fake-bank-paypal.xyx,bank,.xyx,100,XX,-9.981444873632583,-71.23876105731739
2026-07-09 20:21:36,fake-secure-auth.net,secure,.net,100,US,39.0469,-77.4903
2026-07-09 20:21:38,fake-support-web.com,support,.com,100,Unknown,0.0,0.0
2026-07-09 20:22:37,fake-login-login.io,login,.io,100,XX,-19.53952296917715,-60.44796064069108
2026-07-09 20:23:00,fake-web-secure.net,secure,.net,100,CH,46.2253,6.1516
2026-07-09 20:23:42,fake-verify-secure.org,secure,.org,100,XX,6.5849942161273844,66.25872813509255
2026-07-09 20:23:46,fake-account-login.xyx,login,.xyx,100,XX,-51.69239915818983,-130.38887987970958
2026-07-09 20:24:34,fake-update-secure.xyx,secure,.xyx,100,XX,-2.2419611350996576,94.73849263330592
2026-07-09 20:25:14,fake-verify-web.io,verify,.io,100,XX,29.415707881293685,-126.90429136281855
2026-07-09 20:26:55,fake-verify-login.net,login,.net,100,XX,2.283326252403704,113.11243430491285
2026-07-09 20:28:54,fake-paypal-secure.net,secure,.net,100,US,37.751,-97.822
2026-07-09 20:28:56,fake-verify-login.org,login,.org,100,XX,15.019439608235345,-129.0982427547745
2026-07-09 20:29:18,fake-bank-auth.io,bank,.io,100,XX,-0.3036493750138689,-91.13688338508709
2026-07-09 20:29:19,fake-web-verify.net,verify,.net,100,XX,-53.4053493651716,13.210006711081633
2026-07-09 20:30:09,fake-login-bank.net,login,.net,100,XX,49.763583809927,79.83160017425351
2026-07-09 20:30:30,fake-auth-secure.io,secure,.io,100,XX,19.506280954751944,54.933634054596496
2026-07-09 20:31:15,fake-web-secure.xyx,secure,.xyx,100,XX,-57.79114679035709,80.17965154398925
2026-07-09 20:31:26,fake-verify-update.com,update,.com,100,XX,-53.81532893981337,-131.09815431617068
2026-07-09 20:31:56,fake-web-login.com,login,.com,100,DE,51.2993,9.491
2026-07-09 20:32:12,fake-paypal-bank.xyx,bank,.xyx,100,XX,-59.18352325461376,-53.692467678148134
2026-07-09 20:32:37,fake-login-secure.org,login,.org,100,XX,15.139234303963178,-48.84711006381961
2026-07-09 20:33:00,fake-bank-web.org,bank,.org,70,XX,-38.479050740955444,-76.57779328367232
2026-07-09 21:14:43,fake-secure-account.com,secure,.com,100,XX,20.6811002002229,-98.30443239928022
2026-07-10 13:25:45,fake-support-update.io,support,.io,100,XX,10.206744058644702,57.50009827501623
2026-07-10 13:27:38,fake-login-auth.com,login,.com,100,XX,36.34976357265462,-23.56036387322986
2026-07-10 13:27:41,fake-bank-account.xyx,bank,.xyx,100,XX,-42.15229344008456,-105.5140944837733
2026-07-10 13:28:06,fake-support-support.net,support,.net,100,XX,-17.901445919107978,-54.11792787252051
2026-07-10 13:28:17,fake-support-login.com,login,.com,100,XX,-21.159621033235055,15.54450109022767
2026-07-10 13:28:24,fake-secure-auth.net,secure,.net,100,US,39.0469,-77.4903
2026-07-10 13:31:11,fake-verify-support.com,support,.com,100,XX,15.669894567459579,-40.15187229820002
2026-07-10 13:31:49,fake-bank-verify.xyx,bank,.xyx,100,XX,-32.674503874565644,-116.07614739286001
2026-07-10 13:31:53,fake-auth-update.xyx,update,.xyx,100,XX,-54.554397405992326,-79.94910823651293
2026-07-10 13:32:57,fake-bank-login.net,login,.net,100,DE,51.2993,9.491
2026-07-10 13:33:27,fake-secure-web.io,secure,.io,100,XX,-12.320151737572587,42.33069721047005
2026-07-10 13:33:55,fake-account-verify.net,account,.net,100,US,37.751,-97.822
2026-07-10 13:35:20,fake-verify-support.net,support,.net,100,XX,12.390271338526134,18.470389508384585
2026-07-10 13:36:33,fake-bank-account.io,bank,.io,100,XX,18.54237605487529,-56.032652418484915
2026-07-10 13:36:36,fake-verify-verify.net,verify,.net,100,XX,35.526758028516625,-51.566850908076134
2026-07-10 13:38:00,fake-paypal-login.io,login,.io,100,XX,-27.393577138334074,7.629415874338719
2026-07-10 13:40:02,fake-login-login.com,login,.com,100,DE,51.2993,9.491
2026-07-10 13:40:47,fake-login-verify.net,login,.net,100,DE,51.2993,9.491
2026-07-10 13:42:02,fake-secure-update.org,secure,.org,100,XX,52.877273246856916,-39.064034424087566
2026-07-10 13:42:26,fake-account-paypal.org,account,.org,100,US,37.751,-97.822
2026-07-10 13:42:49,fake-account-secure.xyx,secure,.xyx,100,XX,-19.63654762109183,-132.8115366446647
2026-07-10 13:42:51,fake-auth-bank.xyx,bank,.xyx,100,XX,-56.774838742046555,105.19221299742779
2026-07-10 13:43:23,fake-paypal-secure.com,secure,.com,100,SE,59.3287,18.0717
2026-07-10 13:44:20,fake-update-paypal.net,paypal,.net,100,XX,26.999250554865213,24.806793265203936
2026-07-10 19:34:35,fake-update-web.org,update,.org,100,XX,4.634446139498422,-121.99783809794243
2026-07-10 19:35:37,fake-account-login.net,login,.net,100,XX,50.32486460684515,-80.63055734851207
2026-07-10 19:35:58,fake-bank-web.com,bank,.com,70,XX,50.2876031326775,111.41707879215014
2026-07-10 19:36:40,fake-support-bank.xyx,bank,.xyx,100,XX,20.864102977837604,8.354604591929501
2026-07-10 19:36:49,fake-update-auth.org,update,.org,100,XX,-33.83078253637984,126.97159938833693
2026-07-10 19:36:52,fake-login-update.net,login,.net,100,XX,-32.44219981528353,-23.226393569771304
2026-07-10 19:37:40,fake-update-support.com,support,.com,100,DE,51.2993,9.491
2026-07-10 19:40:03,fake-support-verify.io,support,.io,100,XX,-5.589423647599993,66.76233499483686
2026-07-10 19:40:42,fake-bank-bank.net,bank,.net,68,DE,51.2993,9.491
2026-07-10 19:41:02,fake-web-secure.io,secure,.io,100,XX,50.64341811230746,101.4858248675468
2026-07-10 19:41:25,fake-paypal-support.com,paypal,.com,100,US,37.751,-97.822
2026-07-10 19:41:35,fake-paypal-web.org,paypal,.org,100,XX,26.981906826262986,38.369416627568995
2026-07-10 19:41:57,fake-auth-paypal.io,paypal,.io,100,XX,7.895360868850659,43.22622647090688
2026-07-10 19:42:31,fake-login-auth.io,login,.io,100,XX,14.142713354404862,83.952857685921
2026-07-10 19:42:36,fake-web-support.net,support,.net,100,DE,51.2993,9.491
2026-07-10 19:43:25,fake-bank-support.xyx,bank,.xyx,100,XX,-41.40259951812368,28.58393049208962
2026-07-10 19:43:51,fake-paypal-support.io,paypal,.io,100,XX,16.283497557071655,70.91004009491684
2026-07-10 19:43:55,fake-account-paypal.net,account,.net,100,US,37.751,-97.822
2026-07-10 19:44:00,fake-verify-paypal.com,paypal,.com,100,XX,31.688699080944673,105.29922950599163
2026-07-10 19:47:20,fake-update-paypal.io,paypal,.io,100,XX,-3.9495409148854534,-84.7911166503202
2026-07-10 19:48:47,fake-login-support.xyx,login,.xyx,100,XX,58.00856699077826,110.10657842045492
2026-07-10 19:50:12,fake-support-auth.xyx,support,.xyx,100,XX,-20.960962342738895,107.59429755270659
2026-07-10 19:50:36,fake-verify-secure.xyx,secure,.xyx,100,XX,5.114348206131865,-6.623470978428713
2026-07-10 19:51:40,fake-bank-update.org,bank,.org,100,XX,-11.02316033340444,42.21068137737285
2026-07-10 19:53:09,fake-support-support.net,support,.net,100,XX,0.007138390601213018,-32.70042398720446
2026-07-10 19:53:23,fake-verify-web.com,verify,.com,100,XX,29.88417867606671,-15.628051078653229
2026-07-10 19:53:34,fake-update-paypal.net,paypal,.net,100,XX,39.71200672617276,-6.49874799218847
2026-07-10 19:54:03,fake-paypal-web.io,paypal,.io,100,XX,-29.867958028304656,-3.4489190031775365
2026-07-10 19:54:05,fake-support-web.net,support,.net,100,JP,35.69,139.69
2026-07-10 19:54:47,fake-update-paypal.org,paypal,.org,100,XX,44.352285325122196,15.857241329237013
2026-07-10 19:54:59,fake-account-web.io,account,.io,100,XX,51.97316047082293,-41.51278203713605
2026-07-10 19:55:02,fake-update-update.net,update,.net,100,XX,54.97321562758914,-27.132887572547716
2026-07-10 19:55:10,fake-web-update.org,update,.org,100,XX,-37.976755700952765,15.569335889549535
2026-07-10 19:55:19,fake-bank-secure.io,bank,.io,100,XX,28.209242154180586,18.186239137045874
2026-07-10 19:55:30,fake-auth-support.com,support,.com,100,Unknown,0.0,0.0
2026-07-10 19:55:35,fake-web-account.net,account,.net,100,ZA,-29.0,24.0
2026-07-10 19:55:37,fake-verify-secure.net,secure,.net,100,XX,-45.57973805340487,-8.132777853811689
2026-07-10 19:55:41,fake-web-verify.io,verify,.io,100,XX,-1.4966856807921118,42.91443353503763
2026-07-10 19:55:44,fake-secure-update.net,secure,.net,100,XX,-58.63410849339358,-40.67218710529009
2026-07-10 19:56:21,fake-auth-paypal.xyx,paypal,.xyx,100,XX,20.063648114680248,9.995025288872881
2026-07-10 19:56:40,fake-account-support.com,account,.com,100,US,39.0469,-77.4903
2026-07-10 19:59:36,fake-paypal-secure.io,secure,.io,100,XX,59.97172804924486,-96.3516747389529
2026-07-10 20:00:10,fake-secure-support.org,secure,.org,100,XX,54.01747278220188,1.3658785853074846
2026-07-10 20:00:14,fake-account-account.xyx,account,.xyx,100,XX,58.27537545417276,50.68952669349275
2026-07-10 20:00:30,fake-secure-secure.com,secure,.com,72,XX,35.23969292446874,-34.801919904038655
2026-07-10 20:02:00,fake-bank-login.org,login,.org,100,XX,47.66531742149107,94.14102626871795
2026-07-10 20:02:11,fake-support-paypal.net,paypal,.net,100,XX,-38.70945249769888,55.03412419249298
2026-07-10 20:02:53,fake-update-secure.org,secure,.org,100,XX,-31.82693087676419,-111.53355794352645
2026-07-10 20:04:24,fake-paypal-paypal.com,paypal,.com,68,XX,13.90204602621533,-49.441655880438674
2026-07-10 20:05:39,fake-secure-update.com,secure,.com,100,CA,45.5075,-73.5887
2026-07-10 20:05:43,fake-verify-account.org,account,.org,100,XX,-12.615485487670576,-26.5877313289688
2026-07-10 20:05:53,fake-update-auth.org,update,.org,100,XX,3.62338641770868,103.95364884471772
2026-07-10 20:06:05,fake-web-login.com,login,.com,100,DE,51.2993,9.491
2026-07-10 20:07:13,fake-web-update.net,update,.net,100,Unknown,0.0,0.0
2026-07-10 20:07:37,fake-auth-login.xyx,login,.xyx,100,XX,47.06197554044603,-49.86045412414309
2026-07-10 20:08:17,fake-bank-bank.io,bank,.io,68,XX,24.323986115862425,-136.67205122258977
2026-07-10 20:08:40,fake-web-auth.xyx,auth,.xyx,100,XX,-55.50868489500616,-29.47805192900789
2026-07-10 20:08:44,fake-secure-update.net,secure,.net,100,XX,0.27684740797433705,15.955541335604977
2026-07-10 20:09:43,fake-verify-verify.org,verify,.org,100,XX,-53.06544505951757,37.92628462844547
2026-07-10 20:09:57,fake-account-paypal.org,account,.org,100,US,37.751,-97.822
2026-07-10 20:10:21,fake-secure-account.xyx,secure,.xyx,100,XX,-7.862129819284846,57.16211952493023
2026-07-10 20:10:51,fake-bank-bank.org,bank,.org,68,XX,32.634371122614695,-116.30304039647208
2026-07-10 20:11:16,fake-paypal-login.org,login,.org,100,US,37.751,-97.822
2026-07-10 20:11:50,fake-login-secure.com,login,.com,100,XX,48.70779364360085,34.0722705767009
2026-07-10 20:11:56,fake-web-secure.com,secure,.com,100,CA,45.5075,-73.5887
2026-07-10 20:12:34,fake-support-support.org,support,.org,100,XX,37.33469038606273,-51.55408047234528
2026-07-10 20:12:59,fake-web-update.io,update,.io,100,XX,56.172877246328,-64.81743939222682
2026-07-10 20:13:12,fake-verify-secure.xyx,secure,.xyx,100,XX,-21.320118130323095,-30.771835884294504
2026-07-10 20:13:38,fake-support-account.org,account,.org,100,XX,57.084067047578884,28.417155754111434
2026-07-10 20:16:02,fake-update-secure.net,secure,.net,100,XX,-43.209664823701615,-128.6808345976246
2026-07-10 20:16:16,fake-web-login.net,login,.net,100,DE,51.2993,9.491
2026-07-10 20:16:58,fake-update-auth.com,update,.com,100,XX,-4.792278967719305,78.39487845920888
2026-07-10 20:17:15,fake-paypal-account.io,account,.io,100,XX,-25.81282361168634,7.565597333161975
2026-07-10 20:18:07,fake-update-account.com,account,.com,100,CA,45.5075,-73.5887
2026-07-10 20:19:45,fake-paypal-secure.net,secure,.net,100,US,37.751,-97.822
2026-07-10 20:20:30,fake-update-paypal.xyx,paypal,.xyx,100,XX,53.347269406002496,93.97121821540009
2026-07-10 20:20:40,fake-paypal-web.xyx,paypal,.xyx,100,XX,-49.13792445437424,96.487659487482
2026-07-10 20:20:59,fake-web-paypal.net,paypal,.net,100,XX,-5.285203782465956,13.330570874926138
2026-07-10 20:21:31,fake-web-paypal.com,paypal,.com,100,XX,9.5816578141539,-130.06463119203124
2026-07-10 20:21:56,fake-login-verify.io,login,.io,100,XX,8.534647880295566,132.56830368447095
2026-07-10 20:21:59,fake-verify-web.xyx,verify,.xyx,100,XX,55.9505246514797,-25.497780904018697
2026-07-10 20:22:01,fake-paypal-paypal.xyx,paypal,.xyx,68,XX,-12.905430622463776,63.289139766679625
2026-07-10 20:22:10,fake-bank-verify.xyx,bank,.xyx,100,XX,39.82208641725674,-109.47533954328813
2026-07-10 20:22:59,fake-secure-verify.org,secure,.org,100,XX,-24.87425999052404,67.46725435987926
2026-07-10 20:23:51,fake-secure-secure.org,secure,.org,72,XX,57.560417501014285,77.65060233726567
2026-07-10 20:24:35,fake-paypal-account.org,account,.org,100,US,37.751,-97.822
2026-07-10 20:24:39,fake-verify-paypal.org,paypal,.org,100,US,37.751,-97.822
2026-07-10 20:25:02,fake-secure-login.io,login,.io,100,XX,55.53554950015858,136.2295248622592
2026-07-10 20:26:00,fake-paypal-web.io,paypal,.io,100,XX,-43.02308140490022,68.24154121613759
2026-07-10 20:26:39,fake-login-update.com,login,.com,100,US,37.3931,-121.962
2026-07-10 20:26:48,fake-secure-login.org,login,.org,100,DE,50.978,6.9172
2026-07-10 20:27:04,fake-support-login.com,login,.com,100,XX,26.335173832039843,-99.82415591962742
2026-07-10 20:27:18,fake-account-verify.com,account,.com,100,US,39.0469,-77.4903
2026-07-10 20:27:21,fake-paypal-support.net,paypal,.net,100,US,37.751,-97.822
2026-07-10 20:27:55,fake-update-paypal.xyx,paypal,.xyx,100,XX,53.14158078874162,57.07728853544171
2026-07-10 20:28:30,fake-secure-web.net,secure,.net,100,DE,51.2993,9.491
2026-07-10 20:45:56,fake-web-bank.xyx,bank,.xyx,70,XX,-31.347176521311294,77.31813269396804
2026-07-10 21:52:09,fake-support-support.xyx,support,.xyx,100,XX,24.933315097152345,-24.369083359962104
2026-07-10 21:52:29,fake-verify-login.net,login,.net,100,XX,13.26634384494784,19.97763433870898
2026-07-10 21:52:40,fake-paypal-support.com,paypal,.com,100,US,37.751,-97.822
2026-07-10 21:53:02,fake-account-update.net,account,.net,100,XX,-3.2693681068269456,-40.313377383068755
2026-07-10 21:53:56,fake-update-auth.net,update,.net,100,XX,-32.92085957588269,-111.26797854468285
2026-07-10 21:54:42,fake-bank-web.com,bank,.com,70,XX,53.0715778883947,139.46673674211416
2026-07-10 21:54:44,fake-support-update.io,support,.io,100,XX,45.37215404228698,55.981784825143905
2026-07-10 21:54:56,fake-auth-update.net,update,.net,100,XX,9.850397467578063,-8.225247106377537
2026-07-10 21:56:02,fake-verify-secure.xyx,secure,.xyx,100,XX,-1.264400335245881,-29.034427808026706
2026-07-10 21:56:51,fake-paypal-support.net,paypal,.net,100,US,37.751,-97.822
2026-07-10 21:57:10,fake-update-support.net,support,.net,100,XX,-13.452942082610654,95.34322179578496
2026-07-10 21:57:30,fake-account-support.com,account,.com,100,US,39.0469,-77.4903
2026-07-10 21:57:42,fake-update-paypal.xyx,paypal,.xyx,100,XX,-40.003875283444536,-75.26008550768923
2026-07-10 21:57:49,fake-support-secure.io,secure,.io,100,XX,-13.934892833536473,-40.78061240884449
2026-07-10 21:58:01,fake-web-login.org,login,.org,100,XX,-50.13002214853825,-43.98695417468889
2026-07-10 21:58:45,fake-secure-secure.org,secure,.org,72,XX,46.10492490185487,18.811287038755353
2026-07-10 21:59:31,fake-verify-paypal.xyx,paypal,.xyx,100,XX,55.79091550336122,9.510375464403722
2026-07-10 21:59:32,fake-auth-verify.xyx,verify,.xyx,100,XX,25.24573647596698,-108.95392504385731
2026-07-10 21:59:49,fake-web-login.io,login,.io,100,XX,-45.50546232570202,-3.721176299115484
2026-07-10 21:59:52,fake-support-update.com,support,.com,100,US,39.0469,-77.4903
